profile_id,country_name,country_code,Q45,Q46,Q57,Q184,Q218,Q254
2145,CAN,20,1.00,2.00,1.00,10.00,1.00,2.00
2146,CAN,20,1.00,2.00,2.00,1.00,3.00,1.00
2147,CAN,20,2.00,2.00,2.00,6.00,1.00,1.00
2148,CAN,20,1.00,2.00,2.00,1.00,2.00,1.00
2149,CAN,20,1.00,3.00,2.00,8.00,2.00,2.00
2150,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
2151,CAN,20,2.00,2.00,1.00,7.00,2.00,1.00
2152,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
2153,CAN,20,1.00,1.00,2.00,4.00,3.00,5.00
2154,CAN,20,1.00,2.00,1.00,7.00,2.00,1.00
2155,CAN,20,1.00,3.00,2.00,5.00,1.00,3.00
2156,CAN,20,2.00,2.00,2.00,5.00,2.00,2.00
2157,CAN,20,2.00,3.00,1.00,8.00,1.00,1.00
2158,CAN,20,3.00,4.00,2.00,1.00,1.00,4.00
2159,CAN,20,2.00,1.00,1.00,7.00,1.00,1.00
2160,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
2161,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
2162,CAN,20,2.00,3.00,2.00,6.00,2.00,1.00
2163,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
2164,CAN,20,1.00,1.00,1.00,7.00,2.00,1.00
2165,CAN,20,2.00,1.00,1.00,6.00,2.00,1.00
2166,CAN,20,3.00,2.00,2.00,7.00,1.00,1.00
2167,CAN,20,3.00,2.00,2.00,10.00,3.00,2.00
2168,CAN,20,1.00,2.00,2.00,5.00,2.00,4.00
2169,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
2170,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
2171,CAN,20,1.00,2.00,2.00,9.00,3.00,2.00
2172,CAN,20,1.00,1.00,2.00,8.00,1.00,1.00
2173,CAN,20,1.00,2.00,2.00,10.00,1.00,2.00
2174,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2175,CAN,20,3.00,2.00,1.00,5.00,1.00,2.00
2176,CAN,20,3.00,4.00,2.00,1.00,3.00,4.00
2177,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
2178,CAN,20,2.00,2.00,2.00,8.00,2.00,1.00
2179,CAN,20,1.00,2.00,1.00,8.00,1.00,1.00
2180,CAN,20,3.00,2.00,2.00,8.00,1.00,1.00
2181,CAN,20,2.00,1.00,2.00,5.00,1.00,2.00
2182,CAN,20,1.00,2.00,2.00,7.00,3.00,2.00
2183,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
2184,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
2185,CAN,20,2.00,2.00,1.00,7.00,1.00,1.00
2186,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
2187,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
2188,CAN,20,2.00,2.00,2.00,8.00,1.00,3.00
2189,CAN,20,3.00,3.00,2.00,10.00,1.00,2.00
2190,CAN,20,1.00,1.00,1.00,9.00,2.00,1.00
2191,CAN,20,1.00,2.00,1.00,1.00,2.00,1.00
2192,CAN,20,1.00,2.00,1.00,7.00,2.00,1.00
2193,CAN,20,2.00,1.00,1.00,5.00,1.00,2.00
2194,CAN,20,1.00,2.00,1.00,6.00,2.00,2.00
2195,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
2196,CAN,20,1.00,2.00,2.00,1.00,3.00,1.00
2197,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
2198,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
2199,CAN,20,1.00,2.00,2.00,10.00,2.00,1.00
2200,CAN,20,2.00,2.00,1.00,8.00,2.00,2.00
2201,CAN,20,1.00,2.00,1.00,5.00,3.00,1.00
2202,CAN,20,1.00,1.00,2.00,4.00,2.00,1.00
2203,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
2204,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
2205,CAN,20,2.00,1.00,2.00,8.00,2.00,1.00
2206,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
2207,CAN,20,1.00,2.00,1.00,10.00,1.00,2.00
2208,CAN,20,1.00,2.00,2.00,8.00,1.00,1.00
2209,CAN,20,3.00,2.00,2.00,2.00,2.00,2.00
2210,CAN,20,2.00,2.00,1.00,1.00,2.00,1.00
2211,CAN,20,3.00,3.00,1.00,10.00,2.00,1.00
2212,CAN,20,1.00,2.00,1.00,5.00,3.00,1.00
2213,CAN,20,3.00,2.00,2.00,9.00,1.00,2.00
2214,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
2215,CAN,20,3.00,4.00,1.00,7.00,1.00,3.00
2216,CAN,20,1.00,2.00,1.00,9.00,2.00,1.00
2217,CAN,20,1.00,2.00,2.00,6.00,3.00,4.00
2218,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
2219,CAN,20,2.00,1.00,2.00,8.00,1.00,2.00
2220,CAN,20,2.00,1.00,2.00,8.00,1.00,2.00
2221,CAN,20,2.00,2.00,1.00,9.00,1.00,2.00
2222,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
2223,CAN,20,2.00,2.00,2.00,6.00,3.00,3.00
2224,CAN,20,2.00,2.00,1.00,9.00,2.00,2.00
2225,CAN,20,1.00,2.00,1.00,9.00,1.00,1.00
2226,CAN,20,1.00,1.00,1.00,6.00,1.00,1.00
2227,CAN,20,1.00,2.00,2.00,8.00,1.00,1.00
2228,CAN,20,2.00,2.00,2.00,8.00,2.00,1.00
2229,CAN,20,1.00,2.00,1.00,5.00,2.00,1.00
2230,CAN,20,1.00,2.00,2.00,1.00,1.00,3.00
2231,CAN,20,3.00,2.00,2.00,8.00,1.00,2.00
2232,CAN,20,1.00,2.00,1.00,10.00,2.00,1.00
2233,CAN,20,1.00,1.00,2.00,9.00,1.00,3.00
2234,CAN,20,2.00,2.00,2.00,8.00,2.00,1.00
2235,CAN,20,2.00,2.00,1.00,6.00,3.00,2.00
2236,CAN,20,2.00,2.00,2.00,9.00,1.00,2.00
2237,CAN,20,2.00,1.00,1.00,10.00,1.00,1.00
2238,CAN,20,1.00,2.00,2.00,1.00,1.00,3.00
2239,CAN,20,2.00,1.00,2.00,10.00,1.00,1.00
2240,CAN,20,1.00,1.00,2.00,5.00,1.00,1.00
2241,CAN,20,1.00,2.00,2.00,5.00,1.00,4.00
2242,CAN,20,1.00,3.00,1.00,8.00,1.00,2.00
2243,CAN,20,1.00,1.00,1.00,5.00,3.00,1.00
2244,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
2245,CAN,20,2.00,2.00,2.00,6.00,1.00,2.00
2246,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
2247,CAN,20,3.00,1.00,1.00,8.00,1.00,1.00
2248,CAN,20,2.00,2.00,2.00,5.00,2.00,1.00
2249,CAN,20,1.00,1.00,1.00,1.00,1.00,1.00
2250,CAN,20,2.00,2.00,2.00,1.00,2.00,2.00
2251,CAN,20,2.00,2.00,2.00,1.00,3.00,2.00
2252,CAN,20,3.00,3.00,2.00,8.00,2.00,1.00
2253,CAN,20,1.00,2.00,2.00,8.00,2.00,4.00
2254,CAN,20,3.00,2.00,1.00,6.00,1.00,1.00
2255,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
2256,CAN,20,1.00,2.00,1.00,5.00,3.00,1.00
2257,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
2258,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
2259,CAN,20,1.00,2.00,2.00,1.00,1.00,2.00
2260,CAN,20,1.00,1.00,2.00,8.00,3.00,1.00
2261,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
2262,CAN,20,1.00,2.00,1.00,10.00,2.00,1.00
2263,CAN,20,1.00,2.00,1.00,5.00,2.00,2.00
2264,CAN,20,2.00,1.00,1.00,7.00,1.00,1.00
2265,CAN,20,2.00,2.00,2.00,6.00,1.00,1.00
2266,CAN,20,2.00,2.00,2.00,6.00,1.00,1.00
2267,CAN,20,1.00,2.00,2.00,5.00,3.00,1.00
2268,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
2269,CAN,20,3.00,2.00,1.00,7.00,1.00,1.00
2270,CAN,20,2.00,2.00,1.00,5.00,3.00,1.00
2271,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
2272,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
2273,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
2274,CAN,20,2.00,2.00,1.00,7.00,2.00,1.00
2275,CAN,20,1.00,2.00,2.00,10.00,1.00,3.00
2276,CAN,20,1.00,1.00,1.00,8.00,1.00,2.00
2277,CAN,20,3.00,1.00,1.00,7.00,1.00,1.00
2278,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
2279,CAN,20,2.00,2.00,2.00,6.00,2.00,1.00
2280,CAN,20,1.00,1.00,1.00,3.00,3.00,1.00
2281,CAN,20,1.00,2.00,1.00,5.00,3.00,3.00
2282,CAN,20,2.00,2.00,2.00,9.00,1.00,2.00
2283,CAN,20,2.00,1.00,1.00,7.00,2.00,1.00
2284,CAN,20,3.00,2.00,2.00,9.00,1.00,1.00
2285,CAN,20,2.00,2.00,2.00,7.00,3.00,2.00
2286,CAN,20,2.00,1.00,1.00,9.00,1.00,4.00
2287,CAN,20,1.00,1.00,1.00,9.00,3.00,1.00
2288,CAN,20,1.00,2.00,2.00,6.00,3.00,1.00
2289,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
2290,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
2291,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2292,CAN,20,1.00,3.00,2.00,1.00,2.00,2.00
2293,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
2294,CAN,20,1.00,3.00,2.00,6.00,2.00,3.00
2295,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
2296,CAN,20,2.00,3.00,2.00,8.00,1.00,2.00
2297,CAN,20,2.00,2.00,2.00,7.00,1.00,1.00
2298,CAN,20,3.00,2.00,1.00,1.00,1.00,3.00
2299,CAN,20,3.00,1.00,1.00,3.00,3.00,2.00
2300,CAN,20,3.00,3.00,2.00,9.00,1.00,5.00
2301,CAN,20,1.00,2.00,2.00,5.00,1.00,3.00
2302,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
2303,CAN,20,3.00,3.00,2.00,8.00,1.00,2.00
2304,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
2305,CAN,20,3.00,3.00,2.00,7.00,1.00,1.00
2306,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
2307,CAN,20,1.00,2.00,1.00,9.00,1.00,2.00
2308,CAN,20,1.00,2.00,1.00,8.00,1.00,3.00
2309,CAN,20,2.00,1.00,2.00,5.00,2.00,1.00
2310,CAN,20,2.00,2.00,1.00,9.00,1.00,2.00
2311,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
2312,CAN,20,1.00,4.00,2.00,10.00,3.00,1.00
2313,CAN,20,2.00,2.00,2.00,7.00,1.00,3.00
2314,CAN,20,2.00,3.00,2.00,1.00,1.00,2.00
2315,CAN,20,2.00,2.00,2.00,8.00,3.00,1.00
2316,CAN,20,2.00,2.00,1.00,2.00,1.00,1.00
2317,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
2318,CAN,20,3.00,4.00,2.00,8.00,1.00,2.00
2319,CAN,20,3.00,2.00,2.00,2.00,1.00,1.00
2320,CAN,20,3.00,2.00,2.00,8.00,3.00,2.00
2321,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
2322,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
2323,CAN,20,1.00,3.00,2.00,4.00,1.00,2.00
2324,CAN,20,2.00,2.00,1.00,3.00,1.00,5.00
2325,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
2326,CAN,20,2.00,1.00,1.00,8.00,1.00,1.00
2327,CAN,20,1.00,1.00,1.00,5.00,2.00,1.00
2328,CAN,20,2.00,1.00,1.00,10.00,1.00,1.00
2329,CAN,20,3.00,3.00,2.00,4.00,1.00,3.00
2330,CAN,20,1.00,1.00,2.00,10.00,1.00,1.00
2331,CAN,20,2.00,2.00,2.00,7.00,3.00,2.00
2332,CAN,20,2.00,3.00,2.00,8.00,1.00,2.00
2333,CAN,20,3.00,2.00,1.00,9.00,1.00,3.00
2334,CAN,20,2.00,3.00,2.00,6.00,1.00,2.00
2335,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
2336,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
2337,CAN,20,2.00,2.00,2.00,9.00,1.00,2.00
2338,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
2339,CAN,20,1.00,1.00,2.00,9.00,1.00,1.00
2340,CAN,20,3.00,3.00,2.00,7.00,1.00,2.00
2341,CAN,20,2.00,2.00,1.00,5.00,1.00,1.00
2342,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2343,CAN,20,3.00,2.00,1.00,8.00,2.00,2.00
2344,CAN,20,1.00,1.00,2.00,10.00,1.00,2.00
2345,CAN,20,1.00,3.00,2.00,5.00,1.00,1.00
2346,CAN,20,1.00,1.00,2.00,8.00,1.00,1.00
2347,CAN,20,2.00,3.00,1.00,9.00,1.00,2.00
2348,CAN,20,2.00,1.00,1.00,6.00,2.00,2.00
2349,CAN,20,1.00,1.00,1.00,10.00,1.00,2.00
2350,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
2351,CAN,20,3.00,4.00,2.00,10.00,1.00,2.00
2352,CAN,20,2.00,2.00,1.00,5.00,3.00,1.00
2353,CAN,20,1.00,2.00,2.00,10.00,1.00,3.00
2354,CAN,20,1.00,2.00,2.00,4.00,2.00,2.00
2355,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
2356,CAN,20,1.00,2.00,2.00,9.00,3.00,1.00
2357,CAN,20,3.00,3.00,2.00,5.00,1.00,3.00
2358,CAN,20,1.00,2.00,1.00,1.00,1.00,2.00
2359,CAN,20,3.00,2.00,2.00,3.00,1.00,3.00
2360,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
2361,CAN,20,3.00,1.00,1.00,10.00,2.00,1.00
2362,CAN,20,2.00,1.00,2.00,9.00,1.00,1.00
2363,CAN,20,1.00,1.00,1.00,8.00,2.00,1.00
2364,CAN,20,3.00,2.00,2.00,8.00,1.00,1.00
2365,CAN,20,3.00,2.00,1.00,5.00,2.00,1.00
2366,CAN,20,2.00,1.00,1.00,10.00,1.00,1.00
2367,CAN,20,1.00,2.00,1.00,10.00,2.00,1.00
2368,CAN,20,2.00,2.00,2.00,9.00,2.00,1.00
2369,CAN,20,2.00,1.00,1.00,7.00,2.00,2.00
2370,CAN,20,2.00,2.00,2.00,7.00,1.00,1.00
2371,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
2372,CAN,20,1.00,2.00,1.00,5.00,1.00,1.00
2373,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2374,CAN,20,3.00,1.00,1.00,9.00,1.00,3.00
2375,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
2376,CAN,20,1.00,3.00,2.00,5.00,1.00,2.00
2377,CAN,20,2.00,2.00,2.00,9.00,3.00,2.00
2378,CAN,20,2.00,2.00,1.00,6.00,2.00,2.00
2379,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
2380,CAN,20,2.00,2.00,1.00,8.00,2.00,2.00
2381,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
2382,CAN,20,2.00,2.00,1.00,5.00,3.00,3.00
2383,CAN,20,2.00,2.00,2.00,8.00,2.00,2.00
2384,CAN,20,1.00,2.00,1.00,2.00,3.00,2.00
2385,CAN,20,2.00,2.00,1.00,1.00,3.00,1.00
2386,CAN,20,1.00,2.00,2.00,1.00,2.00,1.00
2387,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
2388,CAN,20,1.00,2.00,2.00,7.00,1.00,3.00
2389,CAN,20,1.00,2.00,2.00,2.00,1.00,2.00
2390,CAN,20,2.00,2.00,2.00,8.00,1.00,3.00
2391,CAN,20,2.00,2.00,2.00,1.00,3.00,1.00
2392,CAN,20,1.00,1.00,1.00,7.00,1.00,2.00
2393,CAN,20,2.00,2.00,1.00,6.00,2.00,1.00
2394,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
2395,CAN,20,2.00,3.00,2.00,5.00,2.00,2.00
2396,CAN,20,2.00,1.00,1.00,7.00,1.00,1.00
2397,CAN,20,3.00,2.00,2.00,10.00,3.00,1.00
2398,CAN,20,2.00,3.00,2.00,3.00,2.00,3.00
2399,CAN,20,1.00,1.00,1.00,1.00,3.00,1.00
2400,CAN,20,3.00,2.00,2.00,10.00,1.00,1.00
2401,CAN,20,1.00,1.00,2.00,1.00,1.00,2.00
2402,CAN,20,3.00,3.00,2.00,10.00,1.00,3.00
2403,CAN,20,1.00,4.00,2.00,9.00,1.00,1.00
2404,CAN,20,1.00,1.00,2.00,5.00,1.00,1.00
2405,CAN,20,1.00,1.00,2.00,9.00,2.00,1.00
2406,CAN,20,2.00,2.00,2.00,5.00,2.00,1.00
2407,CAN,20,1.00,2.00,1.00,4.00,2.00,2.00
2408,CAN,20,2.00,2.00,1.00,9.00,1.00,3.00
2409,CAN,20,2.00,2.00,1.00,6.00,1.00,5.00
2410,CAN,20,2.00,3.00,2.00,10.00,2.00,1.00
2411,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
2412,CAN,20,1.00,2.00,1.00,10.00,2.00,1.00
2413,CAN,20,1.00,1.00,2.00,1.00,2.00,1.00
2414,CAN,20,2.00,2.00,2.00,9.00,3.00,2.00
2415,CAN,20,2.00,1.00,1.00,10.00,1.00,2.00
2416,CAN,20,1.00,2.00,2.00,10.00,2.00,1.00
2417,CAN,20,2.00,2.00,1.00,6.00,2.00,1.00
2418,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
2419,CAN,20,1.00,1.00,1.00,3.00,1.00,3.00
2420,CAN,20,2.00,3.00,1.00,10.00,2.00,2.00
2421,CAN,20,1.00,1.00,1.00,5.00,3.00,1.00
2422,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
2423,CAN,20,3.00,2.00,2.00,8.00,2.00,1.00
2424,CAN,20,2.00,3.00,2.00,9.00,1.00,1.00
2425,CAN,20,2.00,2.00,1.00,6.00,1.00,1.00
2426,CAN,20,1.00,2.00,1.00,8.00,1.00,1.00
2427,CAN,20,3.00,1.00,1.00,10.00,3.00,1.00
2428,CAN,20,1.00,2.00,1.00,6.00,2.00,2.00
2429,CAN,20,3.00,3.00,2.00,8.00,1.00,2.00
2430,CAN,20,1.00,1.00,1.00,2.00,1.00,1.00
2431,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
2432,CAN,20,1.00,2.00,2.00,9.00,2.00,2.00
2433,CAN,20,3.00,2.00,1.00,9.00,2.00,3.00
2434,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
2435,CAN,20,1.00,2.00,2.00,10.00,2.00,2.00
2436,CAN,20,1.00,3.00,1.00,3.00,2.00,2.00
2437,CAN,20,2.00,1.00,1.00,6.00,1.00,2.00
2438,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
2439,CAN,20,1.00,3.00,2.00,7.00,1.00,2.00
2440,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2441,CAN,20,1.00,1.00,2.00,7.00,2.00,3.00
2442,CAN,20,1.00,2.00,2.00,10.00,2.00,2.00
2443,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
2444,CAN,20,2.00,3.00,2.00,5.00,1.00,1.00
2445,CAN,20,1.00,2.00,1.00,7.00,1.00,1.00
2446,CAN,20,3.00,2.00,1.00,6.00,2.00,2.00
2447,CAN,20,2.00,3.00,1.00,8.00,2.00,3.00
2448,CAN,20,1.00,2.00,1.00,6.00,1.00,1.00
2449,CAN,20,3.00,2.00,1.00,9.00,1.00,2.00
2450,CAN,20,3.00,2.00,2.00,10.00,1.00,3.00
2451,CAN,20,2.00,2.00,1.00,8.00,1.00,5.00
2452,CAN,20,3.00,2.00,2.00,10.00,2.00,1.00
2453,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
2454,CAN,20,2.00,2.00,2.00,9.00,1.00,5.00
2455,CAN,20,1.00,1.00,2.00,7.00,1.00,2.00
2456,CAN,20,3.00,1.00,1.00,10.00,1.00,2.00
2457,CAN,20,1.00,1.00,2.00,10.00,2.00,2.00
2458,CAN,20,3.00,2.00,2.00,6.00,3.00,1.00
2459,CAN,20,2.00,2.00,1.00,8.00,1.00,3.00
2460,CAN,20,2.00,2.00,2.00,5.00,2.00,2.00
2461,CAN,20,2.00,1.00,2.00,9.00,2.00,1.00
2462,CAN,20,2.00,2.00,2.00,1.00,1.00,1.00
2463,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
2464,CAN,20,1.00,1.00,1.00,9.00,1.00,3.00
2465,CAN,20,1.00,1.00,1.00,8.00,2.00,3.00
2466,CAN,20,1.00,1.00,2.00,6.00,1.00,1.00
2467,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
2468,CAN,20,3.00,2.00,1.00,6.00,1.00,1.00
2469,CAN,20,1.00,3.00,2.00,5.00,2.00,2.00
2470,CAN,20,1.00,1.00,1.00,10.00,1.00,2.00
2471,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
2472,CAN,20,2.00,2.00,2.00,8.00,2.00,2.00
2473,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2474,CAN,20,2.00,1.00,1.00,6.00,2.00,1.00
2475,CAN,20,1.00,2.00,2.00,9.00,1.00,1.00
2476,CAN,20,3.00,3.00,2.00,9.00,1.00,1.00
2477,CAN,20,1.00,2.00,1.00,8.00,1.00,3.00
2478,CAN,20,1.00,2.00,2.00,3.00,1.00,2.00
2479,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
2480,CAN,20,1.00,2.00,2.00,6.00,1.00,2.00
2481,CAN,20,1.00,3.00,2.00,5.00,2.00,1.00
2482,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
2483,CAN,20,1.00,3.00,2.00,7.00,2.00,2.00
2484,CAN,20,2.00,3.00,2.00,8.00,3.00,3.00
2485,CAN,20,1.00,1.00,1.00,5.00,1.00,1.00
2486,CAN,20,3.00,2.00,1.00,7.00,1.00,2.00
2487,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
2488,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
2489,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
2490,CAN,20,1.00,2.00,1.00,6.00,1.00,1.00
2491,CAN,20,2.00,1.00,1.00,8.00,1.00,1.00
2492,CAN,20,2.00,2.00,1.00,6.00,2.00,3.00
2493,CAN,20,1.00,3.00,2.00,1.00,3.00,1.00
2494,CAN,20,3.00,1.00,2.00,10.00,1.00,2.00
2495,CAN,20,2.00,2.00,2.00,9.00,1.00,5.00
2496,CAN,20,2.00,4.00,2.00,9.00,1.00,1.00
2497,CAN,20,1.00,1.00,1.00,5.00,1.00,1.00
2498,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
2499,CAN,20,1.00,2.00,2.00,2.00,2.00,1.00
2500,CAN,20,1.00,1.00,1.00,5.00,1.00,2.00
2501,CAN,20,1.00,1.00,2.00,5.00,1.00,2.00
2502,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
2503,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
2504,CAN,20,1.00,2.00,1.00,5.00,1.00,2.00
2505,CAN,20,2.00,1.00,1.00,5.00,2.00,1.00
2506,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
2507,CAN,20,1.00,2.00,1.00,7.00,2.00,2.00
2508,CAN,20,2.00,1.00,2.00,6.00,2.00,2.00
2509,CAN,20,2.00,2.00,1.00,5.00,2.00,2.00
2510,CAN,20,1.00,1.00,2.00,7.00,1.00,2.00
2511,CAN,20,1.00,3.00,2.00,10.00,2.00,2.00
2512,CAN,20,2.00,2.00,1.00,8.00,3.00,2.00
2513,CAN,20,3.00,2.00,2.00,10.00,1.00,1.00
2514,CAN,20,2.00,2.00,1.00,6.00,2.00,5.00
2515,CAN,20,1.00,3.00,2.00,1.00,2.00,1.00
2516,CAN,20,2.00,2.00,2.00,6.00,1.00,1.00
2517,CAN,20,3.00,3.00,1.00,10.00,1.00,3.00
2518,CAN,20,2.00,2.00,2.00,5.00,1.00,1.00
2519,CAN,20,3.00,3.00,2.00,10.00,1.00,2.00
2520,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
2521,CAN,20,3.00,3.00,1.00,6.00,2.00,2.00
2522,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
2523,CAN,20,2.00,3.00,2.00,9.00,1.00,5.00
2524,CAN,20,1.00,2.00,1.00,1.00,2.00,1.00
2525,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2526,CAN,20,1.00,2.00,1.00,6.00,1.00,1.00
2527,CAN,20,2.00,1.00,1.00,5.00,1.00,1.00
2528,CAN,20,2.00,2.00,1.00,6.00,3.00,2.00
2529,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
2530,CAN,20,1.00,2.00,1.00,5.00,1.00,1.00
2531,CAN,20,1.00,1.00,2.00,10.00,3.00,1.00
2532,CAN,20,1.00,2.00,2.00,2.00,2.00,3.00
2533,CAN,20,2.00,1.00,1.00,9.00,1.00,1.00
2534,CAN,20,2.00,3.00,2.00,7.00,1.00,2.00
2535,CAN,20,2.00,2.00,2.00,7.00,1.00,1.00
2536,CAN,20,2.00,2.00,1.00,6.00,1.00,1.00
2537,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
2538,CAN,20,2.00,2.00,2.00,8.00,1.00,3.00
2539,CAN,20,2.00,2.00,2.00,6.00,1.00,2.00
2540,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
2541,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
2542,CAN,20,1.00,2.00,2.00,1.00,3.00,2.00
2543,CAN,20,1.00,2.00,2.00,10.00,1.00,2.00
2544,CAN,20,3.00,2.00,1.00,7.00,1.00,1.00
2545,CAN,20,2.00,2.00,1.00,1.00,2.00,5.00
2546,CAN,20,1.00,1.00,1.00,6.00,1.00,2.00
2547,CAN,20,2.00,2.00,1.00,3.00,2.00,1.00
2548,CAN,20,2.00,2.00,1.00,5.00,1.00,1.00
2549,CAN,20,3.00,3.00,2.00,4.00,1.00,4.00
2550,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
2551,CAN,20,2.00,2.00,2.00,7.00,3.00,3.00
2552,CAN,20,1.00,1.00,2.00,1.00,1.00,1.00
2553,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
2554,CAN,20,1.00,2.00,2.00,8.00,1.00,3.00
2555,CAN,20,1.00,1.00,1.00,7.00,2.00,2.00
2556,CAN,20,2.00,3.00,1.00,8.00,1.00,1.00
2557,CAN,20,2.00,2.00,2.00,7.00,2.00,2.00
2558,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
2559,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
2560,CAN,20,1.00,2.00,2.00,5.00,1.00,4.00
2561,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2562,CAN,20,3.00,2.00,2.00,6.00,1.00,2.00
2563,CAN,20,1.00,2.00,1.00,10.00,1.00,2.00
2564,CAN,20,1.00,2.00,1.00,8.00,3.00,1.00
2565,CAN,20,2.00,4.00,1.00,6.00,3.00,1.00
2566,CAN,20,2.00,2.00,2.00,1.00,2.00,2.00
2567,CAN,20,1.00,1.00,1.00,9.00,2.00,1.00
